"Dim1","Dim2","Dim3","Dim4","Val"
"p13","p27","AC","2034",273814.001326224
"p13","p27","AC","2036",273814.001326224
"p13","p27","AC","2038",273814.001326224
"p13","p27","AC","2040",273814.001326224
"p13","p27","AC","2042",273814.873900233
"p13","p27","AC","2044",274079.155787827
"p13","p27","AC","2046",274185.297519092
"p13","p27","AC","2048",274185.297519092
"p13","p27","AC","2050",274185.297519092
"p13","p28","AC","2010",1443344.635975
"p13","p28","AC","2012",1443344.635975
"p13","p28","AC","2014",1443344.635975
"p13","p28","AC","2016",1443344.635975
"p13","p28","AC","2018",1443344.635975
"p13","p28","AC","2020",1443344.635975
"p13","p28","AC","2022",1443344.635975
"p13","p28","AC","2024",1545618.93210869
"p13","p28","AC","2026",1545890.3726918
"p13","p28","AC","2028",1563817.9861889
