reeds_ba,state_abbr,year,pollutant,tonnes,model,cr,md,damage_$,mortality
p25,UT,2014,NOX,32504.85,InMAP,ACS,5060.0,164474675.44,23.7243
p25,UT,2014,NOX,32504.85,InMAP,H6C,12999.59,422549858.21,60.9499
p25,UT,2016,NOX,13297.53,AP2,ACS,2539.0,33762433.48,4.87
p25,UT,2016,NOX,13297.53,AP2,H6C,6522.31,86730654.35,12.5103
p25,UT,2016,NOX,13297.53,EASIUR,ACS,1053.77,14012581.44,2.0212
p25,UT,2016,NOX,13297.53,EASIUR,H6C,2706.28,35986842.08,5.1909
p25,UT,2016,NOX,13297.53,InMAP,ACS,5060.0,67285569.41,9.7055
p25,UT,2016,NOX,13297.53,InMAP,H6C,12999.59,172862525.73,24.9342
p25,UT,2018,NOX,29813.67,AP2,ACS,2539.0,75696908.83,10.9188
p25,UT,2018,NOX,29813.67,AP2,H6C,6522.31,194454065.03,28.0486
p25,UT,2018,NOX,29813.67,EASIUR,ACS,1053.77,31416843.82,4.5317
p25,UT,2018,NOX,29813.67,EASIUR,H6C,2706.28,80684133.93,11.6381
p25,UT,2018,NOX,29813.67,InMAP,ACS,5060.0,150857301.7,21.7601
p25,UT,2018,NOX,29813.67,InMAP,H6C,12999.59,387565631.46,55.9036
p25,UT,2020,NOX,14227.05,AP2,ACS,2539.0,36122464.13,5.2104
p25,UT,2020,NOX,14227.05,AP2,H6C,6522.31,92793220.98,13.3848
p25,UT,2020,NOX,14227.05,EASIUR,ACS,1053.77,14992076.05,2.1625
p25,UT,2020,NOX,14227.05,EASIUR,H6C,2706.28,38502361.3,5.5537
p25,UT,2020,NOX,14227.05,InMAP,ACS,5060.0,71988903.55,10.3839
p25,UT,2020,NOX,14227.05,InMAP,H6C,12999.59,184945803.41,26.6771
p25,UT,2022,NOX,30322.3,AP2,ACS,2539.0,76988308.57,11.105
p25,UT,2022,NOX,30322.3,AP2,H6C,6522.31,197771478.29,28.5272
p25,UT,2022,NOX,30322.3,EASIUR,ACS,1053.77,31952819.53,4.609
p25,UT,2022,NOX,30322.3,EASIUR,H6C,2706.28,82060616.42,11.8367
p25,UT,2022,NOX,30322.3,InMAP,ACS,5060.0,153430948.15,22.1313
p25,UT,2022,NOX,30322.3,InMAP,H6C,12999.59,394177554.77,56.8574
p25,UT,2024,NOX,11551.21,AP2,ACS,2539.0,29328526.09,4.2304
p25,UT,2024,NOX,11551.21,AP2,H6C,6522.31,75340607.79,10.8674
p25,UT,2024,NOX,11551.21,EASIUR,ACS,1053.77,12172356.02,1.7558
p25,UT,2024,NOX,11551.21,EASIUR,H6C,2706.28,31260810.56,4.5092
p25,UT,2024,NOX,11551.21,InMAP,ACS,5060.0,58449180.78,8.4309
p25,UT,2024,NOX,11551.21,InMAP,H6C,12999.59,150161068.79,21.6597
p25,UT,2026,NOX,11513.22,AP2,ACS,2539.0,29232061.68,4.2165
p25,UT,2026,NOX,11513.22,AP2,H6C,6522.31,75092805.11,10.8316
p25,UT,2026,NOX,11513.22,EASIUR,ACS,1053.77,12132319.94,1.75
p25,UT,2026,NOX,11513.22,EASIUR,H6C,2706.28,31157990.67,4.4943
p25,UT,2026,NOX,11513.22,InMAP,ACS,5060.0,58256935.67,8.4032
p25,UT,2026,NOX,11513.22,InMAP,H6C,12999.59,149667174.23,21.5884
p25,UT,2028,NOX,12055.47,AP2,ACS,2539.0,30608824.5,4.4151
p25,UT,2028,NOX,12055.47,AP2,H6C,6522.31,78629503.39,11.3418
p25,UT,2028,NOX,12055.47,EASIUR,ACS,1053.77,12703724.28,1.8324
p25,UT,2028,NOX,12055.47,EASIUR,H6C,2706.28,32625460.32,4.706
p25,UT,2028,NOX,12055.47,InMAP,ACS,5060.0,61000703.24,8.7989
p25,UT,2028,NOX,12055.47,InMAP,H6C,12999.59,156716153.64,22.6052
p25,UT,2030,NOX,12076.69,AP2,ACS,2539.0,30662711.08,4.4229
p25,UT,2030,NOX,12076.69,AP2,H6C,6522.31,78767929.97,11.3617
p25,UT,2030,NOX,12076.69,EASIUR,ACS,1053.77,12726089.08,1.8356
p25,UT,2030,NOX,12076.69,EASIUR,H6C,2706.28,32682897.17,4.7143
p25,UT,2030,NOX,12076.69,InMAP,ACS,5060.0,61108094.47,8.8144
p25,UT,2030,NOX,12076.69,InMAP,H6C,12999.59,156992051.13,22.645
p25,UT,2032,NOX,12724.25,AP2,ACS,2539.0,32306864.8,4.66
p25,UT,2032,NOX,12724.25,AP2,H6C,6522.31,82991515.58,11.9709
p25,UT,2032,NOX,12724.25,EASIUR,ACS,1053.77,13408469.93,1.9341
p25,UT,2032,NOX,12724.25,EASIUR,H6C,2706.28,34435374.53,4.9671
p25,UT,2032,NOX,12724.25,InMAP,ACS,5060.0,64384748.67,9.2871
p25,UT,2032,NOX,12724.25,InMAP,H6C,12999.59,165410062.97,23.8592
p25,UT,2034,NOX,13048.6,AP2,ACS,2539.0,33130396.48,4.7788
p25,UT,2034,NOX,13048.6,AP2,H6C,6522.31,85107045.6,12.2761
p25,UT,2034,NOX,13048.6,EASIUR,ACS,1053.77,13750264.15,1.9834
p25,UT,2034,NOX,13048.6,EASIUR,H6C,2706.28,35313163.88,5.0937
p25,UT,2034,NOX,13048.6,InMAP,ACS,5060.0,66025975.1,9.5238
p25,UT,2034,NOX,13048.6,InMAP,H6C,12999.59,169626517.53,24.4674
p25,UT,2036,NOX,12255.72,AP2,ACS,2539.0,31117279.97,4.4885
p25,UT,2036,NOX,12255.72,AP2,H6C,6522.31,79935649.64,11.5302
p25,UT,2036,NOX,12255.72,EASIUR,ACS,1053.77,12914750.95,1.8629
p25,UT,2036,NOX,12255.72,EASIUR,H6C,2706.28,33167414.94,4.7842
p25,UT,2036,NOX,12255.72,InMAP,ACS,5060.0,62014010.42,8.9451
p25,UT,2036,NOX,12255.72,InMAP,H6C,12999.59,159319428.59,22.9807
p25,UT,2038,NOX,9846.03,AP2,ACS,2539.0,24999061.92,3.6059
p25,UT,2038,NOX,9846.03,AP2,H6C,6522.31,64218860.29,9.2631
p25,UT,2038,NOX,9846.03,EASIUR,ACS,1053.77,10375478.16,1.4966
p25,UT,2038,NOX,9846.03,EASIUR,H6C,2706.28,26646103.4,3.8435
p25,UT,2038,NOX,9846.03,InMAP,ACS,5060.0,49820938.33,7.1863
p25,UT,2038,NOX,9846.03,InMAP,H6C,12999.59,127994357.62,18.4623
p25,UT,2040,NOX,8308.73,AP2,ACS,2539.0,21095870.71,3.0429
p25,UT,2040,NOX,8308.73,AP2,H6C,6522.31,54192144.41,7.8168
p25,UT,2040,NOX,8308.73,EASIUR,ACS,1053.77,8755518.36,1.2629
p25,UT,2040,NOX,8308.73,EASIUR,H6C,2706.28,22485753.83,3.2434
p25,UT,2040,NOX,8308.73,InMAP,ACS,5060.0,42042220.5,6.0643
p25,UT,2040,NOX,8308.73,InMAP,H6C,12999.59,108010149.67,15.5797
p25,UT,2042,NOX,7941.03,AP2,ACS,2539.0,20162281.95,2.9083
p25,UT,2042,NOX,7941.03,AP2,H6C,6522.31,51793894.16,7.4709
p25,UT,2042,NOX,7941.03,EASIUR,ACS,1053.77,8368046.63,1.207
p25,UT,2042,NOX,7941.03,EASIUR,H6C,2706.28,21490656.38,3.0999
p25,UT,2042,NOX,7941.03,InMAP,ACS,5060.0,40181659.96,5.7959
p25,UT,2042,NOX,7941.03,InMAP,H6C,12999.59,103230206.55,14.8902
p25,UT,2044,NOX,6392.93,AP2,ACS,2539.0,16231658.31,2.3413
p25,UT,2044,NOX,6392.93,AP2,H6C,6522.31,41696708.47,6.0145
p25,UT,2044,NOX,6392.93,EASIUR,ACS,1053.77,6736701.43,0.9717
p25,UT,2044,NOX,6392.93,EASIUR,H6C,2706.28,17301067.02,2.4956
p25,UT,2044,NOX,6392.93,InMAP,ACS,5060.0,32348271.71,4.666
p25,UT,2044,NOX,6392.93,InMAP,H6C,12999.59,83105545.5,11.9874
p25,UT,2046,NOX,7425.43,AP2,ACS,2539.0,18853156.8,2.7194
p25,UT,2046,NOX,7425.43,AP2,H6C,6522.31,48430946.99,6.9858
p25,UT,2046,NOX,7425.43,EASIUR,ACS,1053.77,7824714.27,1.1287
p25,UT,2046,NOX,7425.43,EASIUR,H6C,2706.28,20095280.66,2.8986
p25,UT,2046,NOX,7425.43,InMAP,ACS,5060.0,37572688.34,5.4196
p25,UT,2046,NOX,7425.43,InMAP,H6C,12999.59,96527529.77,13.9234
p25,UT,2048,NOX,7984.32,AP2,ACS,2539.0,20272181.53,2.9241
p25,UT,2048,NOX,7984.32,AP2,H6C,6522.31,52076209.79,7.5116
p25,UT,2048,NOX,7984.32,EASIUR,ACS,1053.77,8413658.77,1.2136
p25,UT,2048,NOX,7984.32,EASIUR,H6C,2706.28,21607796.6,3.1168
p25,UT,2048,NOX,7984.32,InMAP,ACS,5060.0,40400680.18,5.8275
p25,UT,2048,NOX,7984.32,InMAP,H6C,12999.59,103792888.71,14.9714
p25,UT,2050,NOX,6018.89,AP2,ACS,2539.0,15281962.69,2.2043
p25,UT,2050,NOX,6018.89,AP2,H6C,6522.31,39257082.12,5.6626
p25,UT,2050,NOX,6018.89,EASIUR,ACS,1053.77,6342544.79,0.9149
p25,UT,2050,NOX,6018.89,EASIUR,H6C,2706.28,16288801.53,2.3495
p25,UT,2050,NOX,6018.89,InMAP,ACS,5060.0,30455611.61,4.393
p25,UT,2050,NOX,6018.89,InMAP,H6C,12999.59,78243135.82,11.286
p26,UT,2010,NOX,3295.33,AP2,ACS,2636.33,8687578.53,1.2531
p26,UT,2010,NOX,3295.33,AP2,H6C,6772.38,22317245.56,3.2191
p26,UT,2010,NOX,3295.33,EASIUR,ACS,1160.92,3825633.01,0.5518
p26,UT,2010,NOX,3295.33,EASIUR,H6C,2981.59,9825321.55,1.4172
p26,UT,2010,NOX,3295.33,InMAP,ACS,5461.1,17996161.46,2.5958
p26,UT,2010,NOX,3295.33,InMAP,H6C,14030.15,46234031.55,6.6689
p26,UT,2012,NOX,3108.4,AP2,ACS,2636.33,8194759.29,1.182
p26,UT,2012,NOX,3108.4,AP2,H6C,6772.38,21051257.81,3.0365
p26,UT,2012,NOX,3108.4,EASIUR,ACS,1160.92,3608616.78,0.5205
p26,UT,2012,NOX,3108.4,EASIUR,H6C,2981.59,9267961.7,1.3368
p26,UT,2012,NOX,3108.4,InMAP,ACS,5461.1,16975295.34,2.4486
p26,UT,2012,NOX,3108.4,InMAP,H6C,14030.15,43611319.1,6.2906
p26,UT,2014,NOX,3284.53,AP2,ACS,2636.33,8659090.48,1.249
p26,UT,2014,NOX,3284.53,AP2,H6C,6772.38,22244063.5,3.2086
p26,UT,2014,NOX,3284.53,EASIUR,ACS,1160.92,3813088.11,0.55
p26,UT,2014,NOX,3284.53,EASIUR,H6C,2981.59,9793102.64,1.4126
p26,UT,2014,NOX,3284.53,InMAP,ACS,5461.1,17937148.98,2.5873
p26,UT,2014,NOX,3284.53,InMAP,H6C,14030.15,46082422.26,6.6471
p26,UT,2016,NOX,1948.32,AP2,ACS,2636.33,5136414.77,0.7409
p26,UT,2016,NOX,1948.32,AP2,H6C,6772.38,13194773.36,1.9033
p26,UT,2016,NOX,1948.32,EASIUR,ACS,1160.92,2261854.42,0.3263
p26,UT,2016,NOX,1948.32,EASIUR,H6C,2981.59,5809090.14,0.8379
p26,UT,2016,NOX,1948.32,InMAP,ACS,5461.1,10639990.1,1.5347
p26,UT,2016,NOX,1948.32,InMAP,H6C,14030.15,27335253.63,3.9429
p26,UT,2018,NOX,3309.07,AP2,ACS,2636.33,8723795.4,1.2583
p26,UT,2018,NOX,3309.07,AP2,H6C,6772.38,22410281.91,3.2325
p26,UT,2018,NOX,3309.07,EASIUR,ACS,1160.92,3841581.35,0.5541
p26,UT,2018,NOX,3309.07,EASIUR,H6C,2981.59,9866281.45,1.4231
p26,UT,2018,NOX,3309.07,InMAP,ACS,5461.1,18071184.03,2.6066
p26,UT,2018,NOX,3309.07,InMAP,H6C,14030.15,46426772.43,6.6967
p26,UT,2020,NOX,1661.39,AP2,ACS,2636.33,4379964.05,0.6318
p26,UT,2020,NOX,1661.39,AP2,H6C,6772.38,11251551.03,1.623
p26,UT,2020,NOX,1661.39,EASIUR,ACS,1160.92,1928746.31,0.2782
p26,UT,2020,NOX,1661.39,EASIUR,H6C,2981.59,4953573.08,0.7145
p26,UT,2020,NOX,1661.39,InMAP,ACS,5461.1,9073016.13,1.3087
p26,UT,2020,NOX,1661.39,InMAP,H6C,14030.15,23309532.69,3.3622
p26,UT,2022,NOX,3290.34,AP2,ACS,2636.33,8674405.53,1.2512
p26,UT,2022,NOX,3290.34,AP2,H6C,6772.38,22283405.85,3.2142
p26,UT,2022,NOX,3290.34,EASIUR,ACS,1160.92,3819832.19,0.551
p26,UT,2022,NOX,3290.34,EASIUR,H6C,2981.59,9810423.39,1.4151
p26,UT,2022,NOX,3290.34,InMAP,ACS,5461.1,17968873.83,2.5919
p26,UT,2022,NOX,3290.34,InMAP,H6C,14030.15,46163926.74,6.6588
p26,UT,2024,NOX,2154.49,AP2,ACS,2636.33,5679943.68,0.8193
p26,UT,2024,NOX,2154.49,AP2,H6C,6772.38,14591027.56,2.1047
p26,UT,2024,NOX,2154.49,EASIUR,ACS,1160.92,2501200.99,0.3608
p26,UT,2024,NOX,2154.49,EASIUR,H6C,2981.59,6423800.69,0.9266
p26,UT,2024,NOX,2154.49,InMAP,ACS,5461.1,11765900.37,1.6971
p26,UT,2024,NOX,2154.49,InMAP,H6C,14030.15,30227835.54,4.3602
p26,UT,2026,NOX,2264.93,AP2,ACS,2636.33,5971091.12,0.8613
p26,UT,2026,NOX,2264.93,AP2,H6C,6772.38,15338947.0,2.2125
p26,UT,2026,NOX,2264.93,EASIUR,ACS,1160.92,2629409.7,0.3793
p26,UT,2026,NOX,2264.93,EASIUR,H6C,2981.59,6753077.4,0.9741
p26,UT,2026,NOX,2264.93,InMAP,ACS,5461.1,12369007.02,1.7841
p26,UT,2026,NOX,2264.93,InMAP,H6C,14030.15,31777279.94,4.5837
p26,UT,2028,NOX,2260.84,AP2,ACS,2636.33,5960312.02,0.8597
p26,UT,2028,NOX,2260.84,AP2,H6C,6772.38,15311256.92,2.2085
p26,UT,2028,NOX,2260.84,EASIUR,ACS,1160.92,2624663.05,0.3786
p26,UT,2028,NOX,2260.84,EASIUR,H6C,2981.59,6740886.65,0.9723
p26,UT,2028,NOX,2260.84,InMAP,ACS,5461.1,12346678.31,1.7809
p26,UT,2028,NOX,2260.84,InMAP,H6C,14030.15,31719915.15,4.5754
p26,UT,2030,NOX,2249.9,AP2,ACS,2636.33,5931462.89,0.8556
p26,UT,2030,NOX,2249.9,AP2,H6C,6772.38,15237147.31,2.1979
p26,UT,2030,NOX,2249.9,EASIUR,ACS,1160.92,2611959.15,0.3768
p26,UT,2030,NOX,2249.9,EASIUR,H6C,2981.59,6708259.38,0.9676
p26,UT,2030,NOX,2249.9,InMAP,ACS,5461.1,12286917.87,1.7723
p26,UT,2030,NOX,2249.9,InMAP,H6C,14030.15,31566384.28,4.5532
p26,UT,2032,NOX,2314.43,AP2,ACS,2636.33,6101602.01,0.8801
p26,UT,2032,NOX,2314.43,AP2,H6C,6772.38,15674212.31,2.2609
p26,UT,2032,NOX,2314.43,EASIUR,ACS,1160.92,2686881.04,0.3876
p26,UT,2032,NOX,2314.43,EASIUR,H6C,2981.59,6900680.27,0.9954
p26,UT,2032,NOX,2314.43,InMAP,ACS,5461.1,12639357.97,1.8231
p26,UT,2032,NOX,2314.43,InMAP,H6C,14030.15,32471839.98,4.6838
p26,UT,2036,NOX,0.0,AP2,ACS,2636.33,0.0,0.0
p26,UT,2036,NOX,0.0,AP2,H6C,6772.38,0.0,0.0
p26,UT,2036,NOX,0.0,EASIUR,ACS,1160.92,0.0,0.0
p26,UT,2036,NOX,0.0,EASIUR,H6C,2981.59,0.0,0.0
p26,UT,2036,NOX,0.0,InMAP,ACS,5461.1,0.0,0.0
p26,UT,2036,NOX,0.0,InMAP,H6C,14030.15,0.0,0.0
p26,UT,2050,NOX,0.0,AP2,ACS,2636.33,0.0,0.0
p26,UT,2050,NOX,0.0,AP2,H6C,6772.38,0.0,0.0
p26,UT,2050,NOX,0.0,EASIUR,ACS,1160.92,0.0,0.0
p26,UT,2050,NOX,0.0,EASIUR,H6C,2981.59,0.0,0.0
p26,UT,2050,NOX,0.0,InMAP,ACS,5461.1,0.0,0.0
p26,UT,2050,NOX,0.0,InMAP,H6C,14030.15,0.0,0.0
p27,AZ,2010,NOX,855.69,AP2,ACS,1688.68,1444990.88,0.2084
p27,AZ,2010,NOX,855.69,AP2,H6C,4337.55,3711620.09,0.5354
p27,AZ,2010,NOX,855.69,EASIUR,ACS,1011.65,865666.89,0.1249
p27,AZ,2010,NOX,855.69,EASIUR,H6C,2598.06,2223147.77,0.3207
p27,AZ,2010,NOX,855.69,InMAP,ACS,4060.25,3474332.02,0.5011
p27,AZ,2010,NOX,855.69,InMAP,H6C,10430.9,8925659.43,1.2875
p27,AZ,2012,NOX,399.03,AP2,ACS,1688.68,673836.83,0.0972
p27,AZ,2012,NOX,399.03,AP2,H6C,4337.55,1730824.97,0.2497
p27,AZ,2012,NOX,399.03,EASIUR,ACS,1011.65,403682.98,0.0582
p27,AZ,2012,NOX,399.03,EASIUR,H6C,2598.06,1036711.62,0.1495
p27,AZ,2012,NOX,399.03,InMAP,ACS,4060.25,1620171.38,0.2337
p27,AZ,2012,NOX,399.03,InMAP,H6C,10430.9,4162267.12,0.6004
p27,AZ,2014,NOX,462.86,AP2,ACS,1688.68,781614.29,0.1127
p27,AZ,2014,NOX,462.86,AP2,H6C,4337.55,2007663.4,0.2896
p27,AZ,2014,NOX,462.86,EASIUR,ACS,1011.65,468250.44,0.0675
p27,AZ,2014,NOX,462.86,EASIUR,H6C,2598.06,1202529.43,0.1735
p27,AZ,2014,NOX,462.86,InMAP,ACS,4060.25,1879311.21,0.2711
p27,AZ,2014,NOX,462.86,InMAP,H6C,10430.9,4828004.84,0.6964
p27,AZ,2016,NOX,328.73,AP2,ACS,1688.68,555121.13,0.0801
p27,AZ,2016,NOX,328.73,AP2,H6C,4337.55,1425890.48,0.2057
p27,AZ,2016,NOX,328.73,EASIUR,ACS,1011.65,332562.64,0.048
p27,AZ,2016,NOX,328.73,EASIUR,H6C,2598.06,854065.11,0.1232
p27,AZ,2016,NOX,328.73,InMAP,ACS,4060.25,1334731.69,0.1925
p27,AZ,2016,NOX,328.73,InMAP,H6C,10430.9,3428964.3,0.4946
p27,AZ,2018,NOX,328.73,AP2,ACS,1688.68,555121.13,0.0801
p27,AZ,2018,NOX,328.73,AP2,H6C,4337.55,1425890.48,0.2057
p27,AZ,2018,NOX,328.73,EASIUR,ACS,1011.65,332562.64,0.048
p27,AZ,2018,NOX,328.73,EASIUR,H6C,2598.06,854065.11,0.1232
p27,AZ,2018,NOX,328.73,InMAP,ACS,4060.25,1334731.69,0.1925
p27,AZ,2018,NOX,328.73,InMAP,H6C,10430.9,3428964.3,0.4946
p27,AZ,2020,NOX,436.31,AP2,ACS,1688.68,736791.86,0.1063
p27,AZ,2020,NOX,436.31,AP2,H6C,4337.55,1892531.99,0.273
p27,AZ,2020,NOX,436.31,EASIUR,ACS,1011.65,441398.16,0.0637
p27,AZ,2020,NOX,436.31,EASIUR,H6C,2598.06,1133569.21,0.1635
p27,AZ,2020,NOX,436.31,InMAP,ACS,4060.25,1771540.28,0.2555
p27,AZ,2020,NOX,436.31,InMAP,H6C,10430.9,4551138.22,0.6565
p27,AZ,2022,NOX,265.93,AP2,ACS,1688.68,449066.87,0.0648
p27,AZ,2022,NOX,265.93,AP2,H6C,4337.55,1153478.28,0.1664
p27,AZ,2022,NOX,265.93,EASIUR,ACS,1011.65,269027.52,0.0388
p27,AZ,2022,NOX,265.93,EASIUR,H6C,2598.06,690898.48,0.0997
p27,AZ,2022,NOX,265.93,InMAP,ACS,4060.25,1079735.11,0.1557
p27,AZ,2022,NOX,265.93,InMAP,H6C,10430.9,2773870.73,0.4001
p27,AZ,2024,NOX,208.47,AP2,ACS,1688.68,352042.62,0.0508
p27,AZ,2024,NOX,208.47,AP2,H6C,4337.55,904260.7,0.1304
p27,AZ,2024,NOX,208.47,EASIUR,ACS,1011.65,210902.12,0.0304
p27,AZ,2024,NOX,208.47,EASIUR,H6C,2598.06,541624.71,0.0781
p27,AZ,2024,NOX,208.47,InMAP,ACS,4060.25,846450.29,0.1221
p27,AZ,2024,NOX,208.47,InMAP,H6C,10430.9,2174555.28,0.3137
p27,AZ,2026,NOX,197.16,AP2,ACS,1688.68,332938.08,0.048
p27,AZ,2026,NOX,197.16,AP2,H6C,4337.55,855188.55,0.1234
p27,AZ,2026,NOX,197.16,EASIUR,ACS,1011.65,199456.95,0.0288
p27,AZ,2026,NOX,197.16,EASIUR,H6C,2598.06,512231.98,0.0739
p27,AZ,2026,NOX,197.16,InMAP,ACS,4060.25,800515.37,0.1155
p27,AZ,2026,NOX,197.16,InMAP,H6C,10430.9,2056547.15,0.2966
p27,AZ,2028,NOX,99.38,AP2,ACS,1688.68,167823.27,0.0242
p27,AZ,2028,NOX,99.38,AP2,H6C,4337.55,431072.76,0.0622
p27,AZ,2028,NOX,99.38,EASIUR,ACS,1011.65,100539.77,0.0145
p27,AZ,2028,NOX,99.38,EASIUR,H6C,2598.06,258199.5,0.0372
p27,AZ,2028,NOX,99.38,InMAP,ACS,4060.25,403513.79,0.0582
p27,AZ,2028,NOX,99.38,InMAP,H6C,10430.9,1036638.6,0.1495
p27,AZ,2030,NOX,0.0,AP2,ACS,1688.68,0.0,0.0
p27,AZ,2030,NOX,0.0,AP2,H6C,4337.55,0.0,0.0
p27,AZ,2030,NOX,0.0,EASIUR,ACS,1011.65,0.0,0.0
p27,AZ,2030,NOX,0.0,EASIUR,H6C,2598.06,0.0,0.0
p27,AZ,2030,NOX,0.0,InMAP,ACS,4060.25,0.0,0.0
p27,AZ,2030,NOX,0.0,InMAP,H6C,10430.9,0.0,0.0
p27,AZ,2032,NOX,11.28,AP2,ACS,1688.68,19044.09,0.0027
p27,AZ,2032,NOX,11.28,AP2,H6C,4337.55,48916.86,0.0071
p27,AZ,2032,NOX,11.28,EASIUR,ACS,1011.65,11408.96,0.0016
p27,AZ,2032,NOX,11.28,EASIUR,H6C,2598.06,29299.72,0.0042
p27,AZ,2032,NOX,11.28,InMAP,ACS,4060.25,45789.55,0.0066
p27,AZ,2032,NOX,11.28,InMAP,H6C,10430.9,117634.68,0.017
p27,AZ,2034,NOX,15.99,AP2,ACS,1688.68,27008.83,0.0039
p27,AZ,2034,NOX,15.99,AP2,H6C,4337.55,69375.19,0.01
p27,AZ,2034,NOX,15.99,EASIUR,ACS,1011.65,16180.48,0.0023
p27,AZ,2034,NOX,15.99,EASIUR,H6C,2598.06,41553.63,0.006
p27,AZ,2034,NOX,15.99,InMAP,ACS,4060.25,64939.95,0.0094
p27,AZ,2034,NOX,15.99,InMAP,H6C,10430.9,166832.61,0.0241
p27,AZ,2036,NOX,58.88,AP2,ACS,1688.68,99429.05,0.0143
p27,AZ,2036,NOX,58.88,AP2,H6C,4337.55,255394.58,0.0368
p27,AZ,2036,NOX,58.88,EASIUR,ACS,1011.65,59566.07,0.0086
p27,AZ,2036,NOX,58.88,EASIUR,H6C,2598.06,152973.6,0.0221
p27,AZ,2036,NOX,58.88,InMAP,ACS,4060.25,239066.92,0.0345
p27,AZ,2036,NOX,58.88,InMAP,H6C,10430.9,614169.83,0.0886
p27,AZ,2038,NOX,57.14,AP2,ACS,1688.68,96497.74,0.0139
p27,AZ,2038,NOX,57.14,AP2,H6C,4337.55,247865.19,0.0358
p27,AZ,2038,NOX,57.14,EASIUR,ACS,1011.65,57809.98,0.0083
p27,AZ,2038,NOX,57.14,EASIUR,H6C,2598.06,148463.72,0.0214
p27,AZ,2038,NOX,57.14,InMAP,ACS,4060.25,232018.89,0.0335
p27,AZ,2038,NOX,57.14,InMAP,H6C,10430.9,596063.23,0.086
p27,AZ,2040,NOX,70.31,AP2,ACS,1688.68,118734.72,0.0171
p27,AZ,2040,NOX,70.31,AP2,H6C,4337.55,304983.35,0.044
p27,AZ,2040,NOX,70.31,EASIUR,ACS,1011.65,71131.74,0.0103
p27,AZ,2040,NOX,70.31,EASIUR,H6C,2598.06,182675.77,0.0263
p27,AZ,2040,NOX,70.31,InMAP,ACS,4060.25,285485.42,0.0412
p27,AZ,2040,NOX,70.31,InMAP,H6C,10430.9,733420.3,0.1058
p27,AZ,2042,NOX,72.1,AP2,ACS,1688.68,121753.26,0.0176
p27,AZ,2042,NOX,72.1,AP2,H6C,4337.55,312736.81,0.0451
p27,AZ,2042,NOX,72.1,EASIUR,ACS,1011.65,72940.09,0.0105
p27,AZ,2042,NOX,72.1,EASIUR,H6C,2598.06,187319.86,0.027
p27,AZ,2042,NOX,72.1,InMAP,ACS,4060.25,292743.19,0.0422
p27,AZ,2042,NOX,72.1,InMAP,H6C,10430.9,752065.73,0.1085
p27,AZ,2044,NOX,148.97,AP2,ACS,1688.68,251559.48,0.0363
p27,AZ,2044,NOX,148.97,AP2,H6C,4337.55,646158.56,0.0932
p27,AZ,2044,NOX,148.97,EASIUR,ACS,1011.65,150704.56,0.0217
p27,AZ,2044,NOX,148.97,EASIUR,H6C,2598.06,387029.37,0.0558
p27,AZ,2044,NOX,148.97,InMAP,ACS,4060.25,604848.92,0.0872
p27,AZ,2044,NOX,148.97,InMAP,H6C,10430.9,1553874.36,0.2241
p27,AZ,2046,NOX,150.15,AP2,ACS,1688.68,253562.06,0.0366
p27,AZ,2046,NOX,150.15,AP2,H6C,4337.55,651302.4,0.0939
p27,AZ,2046,NOX,150.15,EASIUR,ACS,1011.65,151904.27,0.0219
p27,AZ,2046,NOX,150.15,EASIUR,H6C,2598.06,390110.37,0.0563
p27,AZ,2046,NOX,150.15,InMAP,ACS,4060.25,609663.9,0.0879
p27,AZ,2046,NOX,150.15,InMAP,H6C,10430.9,1566244.2,0.2259
p27,AZ,2048,NOX,137.09,AP2,ACS,1688.68,231494.72,0.0334
p27,AZ,2048,NOX,137.09,AP2,H6C,4337.55,594619.98,0.0858
p27,AZ,2048,NOX,137.09,EASIUR,ACS,1011.65,138684.14,0.02
p27,AZ,2048,NOX,137.09,EASIUR,H6C,2598.06,356159.32,0.0514
p27,AZ,2048,NOX,137.09,InMAP,ACS,4060.25,556605.25,0.0803
p27,AZ,2048,NOX,137.09,InMAP,H6C,10430.9,1429935.0,0.2063
p27,AZ,2050,NOX,125.21,AP2,ACS,1688.68,211435.19,0.0305
p27,AZ,2050,NOX,125.21,AP2,H6C,4337.55,543094.84,0.0783
p27,AZ,2050,NOX,125.21,EASIUR,ACS,1011.65,126666.85,0.0183
p27,AZ,2050,NOX,125.21,EASIUR,H6C,2598.06,325297.32,0.0469
p27,AZ,2050,NOX,125.21,InMAP,ACS,4060.25,508374.17,0.0733
p27,AZ,2050,NOX,125.21,InMAP,H6C,10430.9,1306027.94,0.1884
p28,AZ,2010,NOX,29462.81,AP2,ACS,3126.33,92110519.76,13.2863
p28,AZ,2010,NOX,29462.81,AP2,H6C,8031.36,236626409.13,34.1317
p28,AZ,2010,NOX,29462.81,EASIUR,ACS,1044.87,30784794.7,4.4405
p28,AZ,2010,NOX,29462.81,EASIUR,H6C,2683.4,79060617.09,11.4039
p28,AZ,2010,NOX,29462.81,InMAP,ACS,4633.89,136527411.24,19.6931
p28,AZ,2010,NOX,29462.81,InMAP,H6C,11904.77,350747892.03,50.5929
p28,AZ,2012,NOX,22217.63,AP2,ACS,3126.33,69459666.52,10.0191
p28,AZ,2012,NOX,22217.63,AP2,H6C,8031.36,178437723.62,25.7384
