Dim1,year,month,day,hour,Generation (GWh)
Generator,2034,12,31,12,111.01512074695
Generator,2035,12,31,12,119.80759099579
Generator,2036,12,31,12,120.21361502459
Generator,2037,12,31,12,128.17948317456
Generator,2038,12,31,12,140.85877838014
Generator,2039,12,31,12,170.13067372159
Generator,2040,12,31,12,212.20495502062
Generator,2041,12,31,12,250.87289312313
Generator,2042,12,31,12,248.91343021777
Generator,2043,12,31,12,313.04989445763
Generator,2044,12,31,12,338.33182115979
Generator,2045,12,31,12,334.52195010554
Generator,2046,12,31,12,346.36745843959
Generator,2047,12,31,12,393.96279849608
Generator,2048,12,31,12,427.54369836024
Generator,2049,12,31,12,446.46444358687
Generator,2050,12,31,12,424.17801480374
Generator,2051,12,31,12,109.49433493218
Generator,2052,12,31,12,154.26
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.0
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,0.041
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.041
Generator,2028,12,31,12,0.041
Generator,2029,12,31,12,2.542
Generator,2030,12,31,12,7.503
Generator,2031,12,31,12,2.788
Generator,2032,12,31,12,7.50300000000001
Generator,2033,12,31,12,7.45097092416
Generator,2034,12,31,12,4.22192654392
Generator,2035,12,31,12,3.63301495706
Generator,2036,12,31,12,9.08397516263
Generator,2037,12,31,12,10.619
Generator,2038,12,31,12,9.471
Generator,2039,12,31,12,7.3506897166
Generator,2040,12,31,12,11.64144317268
Generator,2041,12,31,12,18.14452875936
Generator,2042,12,31,12,3.403
Generator,2043,12,31,12,1.22549254095
Generator,2044,12,31,12,1.435
Generator,2045,12,31,12,6.66920283774
Generator,2046,12,31,12,9.03907837835
Generator,2047,12,31,12,19.63302569427
Generator,2048,12,31,12,16.12698356523
Generator,2049,12,31,12,17.98992020021
Generator,2050,12,31,12,32.2506
Generator,2051,12,31,12,8.487
Generator,2052,12,31,12,16.277
Generator,2023,12,31,12,0.05819756729
Generator,2024,12,31,12,0.384
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.064
Generator,2028,12,31,12,0.128
Generator,2029,12,31,12,4.032
Generator,2030,12,31,12,11.712
Generator,2031,12,31,12,4.352
Generator,2032,12,31,12,13.632
Generator,2033,12,31,12,12.51795593394
Generator,2034,12,31,12,5.49851309906
Generator,2035,12,31,12,5.248
Generator,2036,12,31,12,5.952
Generator,2037,12,31,12,16.576
Generator,2038,12,31,12,14.31178978934
Generator,2039,12,31,12,15.872
Generator,2040,12,31,12,21.632
Generator,2041,12,31,12,28.608
Generator,2042,12,31,12,5.376
Generator,2043,12,31,12,1.856
Generator,2044,12,31,12,2.18061093459
Generator,2045,12,31,12,13.80084444562
Generator,2046,12,31,12,17.42789024156
Generator,2047,12,31,12,36.62859029404
Generator,2048,12,31,12,23.63872005604
Generator,2049,12,31,12,39.59550781042
Generator,2050,12,31,12,60.91684377978
Generator,2051,12,31,12,24.74367395164
Generator,2052,12,31,12,25.7197773646
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0165
Generator,2050,12,31,12,0.0165
Generator,2051,12,31,12,1.056
Generator,2052,12,31,12,1.0395
Generator,2023,12,31,12,636.542908990509
Generator,2024,12,31,12,543.711336229651
Generator,2025,12,31,12,207.03680018615
Generator,2026,12,31,12,215.43683565406
Generator,2027,12,31,12,235.01404749443
Generator,2028,12,31,12,258.97380908289
Generator,2029,12,31,12,285.37266
Generator,2030,12,31,12,274.72146186176
Generator,2031,12,31,12,281.49796306347
Generator,2032,12,31,12,293.5646283593
Generator,2033,12,31,12,311.31938892404
Generator,2034,12,31,12,318.87896130761
Generator,2035,12,31,12,329.8014120008
Generator,2036,12,31,12,346.68268246141
Generator,2037,12,31,12,348.90540061183
Generator,2038,12,31,12,334.26044455794
Generator,2039,12,31,12,363.18513899785
Generator,2040,12,31,12,368.03094628241
Generator,2041,12,31,12,369.33840893167
Generator,2042,12,31,12,375.77370130251
Generator,2043,12,31,12,363.61301409739
Generator,2044,12,31,12,387.61706
Generator,2045,12,31,12,396.7327125451
Generator,2046,12,31,12,438.88392254471
Generator,2047,12,31,12,435.392659999999
Generator,2048,12,31,12,432.465837645029
Generator,2049,12,31,12,444.92849172034
Generator,2050,12,31,12,453.20544365162
Generator,2051,12,31,12,312.12669886012
Generator,2052,12,31,12,353.1106857913
Generator,2023,12,31,12,649.427609673488
Generator,2024,12,31,12,543.049320000001
Generator,2025,12,31,12,202.40509034511
Generator,2026,12,31,12,208.56127218763
Generator,2027,12,31,12,217.08392324105
Generator,2028,12,31,12,228.15219216046
Generator,2029,12,31,12,276.89461759056
Generator,2030,12,31,12,263.46611355241
Generator,2031,12,31,12,280.32051990726
Generator,2032,12,31,12,295.09243064576
Generator,2033,12,31,12,310.65856176084
Generator,2034,12,31,12,313.3957679855
Generator,2035,12,31,12,322.894213962561
Generator,2036,12,31,12,354.35013226408
Generator,2037,12,31,12,342.012193074
Generator,2038,12,31,12,346.23462
Generator,2039,12,31,12,357.24792436969
Generator,2040,12,31,12,370.30588951546
Generator,2041,12,31,12,377.33604395588
Generator,2042,12,31,12,386.56692
Generator,2043,12,31,12,370.46862
Generator,2044,12,31,12,387.61706
Generator,2045,12,31,12,408.37752
Generator,2046,12,31,12,417.887012497209
Generator,2047,12,31,12,434.709714524309
Generator,2048,12,31,12,438.090595844559
Generator,2049,12,31,12,434.527118710829
Generator,2050,12,31,12,450.619326489229
Generator,2051,12,31,12,325.14873706798
Generator,2052,12,31,12,345.648046279699
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.02
Generator,2050,12,31,12,0.02
Generator,2051,12,31,12,1.28
Generator,2052,12,31,12,1.26
Generator,2023,12,31,12,0.198
Generator,2024,12,31,12,0.594
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.099
Generator,2028,12,31,12,0.27592075866
Generator,2029,12,31,12,6.336
Generator,2030,12,31,12,17.45643378434
Generator,2031,12,31,12,9.306
Generator,2032,12,31,12,18.117
Generator,2033,12,31,12,21.384
Generator,2034,12,31,12,17.226
Generator,2035,12,31,12,17.424
Generator,2036,12,31,12,19.25056500205
Generator,2037,12,31,12,25.641
Generator,2038,12,31,12,24.57046214295
Generator,2039,12,31,12,32.23329559035
Generator,2040,12,31,12,33.462
Generator,2041,12,31,12,44.25017397522
Generator,2042,12,31,12,8.4292667668
Generator,2043,12,31,12,3.34094481317
Generator,2044,12,31,12,12.30972984345
Generator,2045,12,31,12,17.81790735219
Generator,2046,12,31,12,18.07157028612
Generator,2047,12,31,12,45.4256602764699
Generator,2048,12,31,12,68.01381438809
Generator,2049,12,31,12,73.26985852312
Generator,2050,12,31,12,90.67900404069
Generator,2051,12,31,12,36.321621946
Generator,2052,12,31,12,51.22471960716
Generator,2023,12,31,12,4303.75679999998
Generator,2024,12,31,12,3741.15588865272
Generator,2025,12,31,12,2308.81868480963
Generator,2026,12,31,12,2323.15559576151
Generator,2027,12,31,12,2222.35386486849
Generator,2028,12,31,12,2273.44901739588
Generator,2029,12,31,12,2360.04454087775
Generator,2030,12,31,12,2346.41443850666
Generator,2031,12,31,12,2382.74795666553
Generator,2032,12,31,12,2352.32515467029
Generator,2033,12,31,12,2397.57414290824
Generator,2034,12,31,12,2441.67013703347
Generator,2035,12,31,12,2481.54458401872
Generator,2036,12,31,12,2492.53397400239
Generator,2037,12,31,12,2525.87217585717
Generator,2038,12,31,12,2518.37006263207
Generator,2039,12,31,12,2508.55655004854
Generator,2040,12,31,12,2605.23635394322
Generator,2041,12,31,12,2559.64097455396
Generator,2042,12,31,12,2659.22216746164
Generator,2043,12,31,12,2627.68520654803
Generator,2044,12,31,12,2738.61775114617
Generator,2045,12,31,12,2742.35737399643
Generator,2046,12,31,12,2701.02073152369
Generator,2047,12,31,12,2689.2017654252
Generator,2048,12,31,12,2725.35198476824
Generator,2049,12,31,12,2852.36237742808
Generator,2050,12,31,12,2827.25822239535
Generator,2051,12,31,12,2213.20743077449
Generator,2052,12,31,12,2263.12627551676
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.011
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.009
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.01
Generator,2052,12,31,12,0.0
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.096
Generator,2052,12,31,12,0.528
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
Generator,2038,12,31,12,0.0
Generator,2039,12,31,12,0.0
Generator,2040,12,31,12,0.0
Generator,2041,12,31,12,0.0
Generator,2042,12,31,12,0.0
Generator,2043,12,31,12,0.0
Generator,2044,12,31,12,0.0
Generator,2045,12,31,12,0.0
Generator,2046,12,31,12,0.0
Generator,2047,12,31,12,0.0
Generator,2048,12,31,12,0.0
Generator,2049,12,31,12,0.0
Generator,2050,12,31,12,0.0
Generator,2051,12,31,12,0.09
Generator,2052,12,31,12,0.495
Generator,2023,12,31,12,0.07930738791
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.01304030629
Generator,2028,12,31,12,0.045
Generator,2029,12,31,12,2.8192901688
Generator,2030,12,31,12,5.99762245004999
Generator,2031,12,31,12,4.16678925526
Generator,2032,12,31,12,5.88295586097999
Generator,2033,12,31,12,13.095
Generator,2034,12,31,12,3.825
Generator,2035,12,31,12,4.01334958389
Generator,2036,12,31,12,11.97
Generator,2037,12,31,12,3.69
Generator,2038,12,31,12,8.81459463195
Generator,2039,12,31,12,6.8942740538
Generator,2040,12,31,12,11.76782498165
Generator,2041,12,31,12,19.935
Generator,2042,12,31,12,3.87
Generator,2043,12,31,12,1.735992837
Generator,2044,12,31,12,3.69
Generator,2045,12,31,12,2.30348607637
Generator,2046,12,31,12,5.35947613249
Generator,2047,12,31,12,15.86739685693
Generator,2048,12,31,12,20.66717482091
Generator,2049,12,31,12,37.3665963629
Generator,2050,12,31,12,41.63869747064
Generator,2051,12,31,12,14.24155544069
Generator,2052,12,31,12,18.66177899537
Generator,2023,12,31,12,0.34730039324
Generator,2024,12,31,12,0.276
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.94035739112
Generator,2028,12,31,12,0.184
Generator,2029,12,31,12,3.39076759984
Generator,2030,12,31,12,12.05561871486
Generator,2031,12,31,12,11.91349991417
Generator,2032,12,31,12,17.848
Generator,2033,12,31,12,17.48
Generator,2034,12,31,12,11.72285802023
Generator,2035,12,31,12,15.63089296855
Generator,2036,12,31,12,16.744
Generator,2037,12,31,12,15.134
Generator,2038,12,31,12,17.44481224362
Generator,2039,12,31,12,16.56
Generator,2040,12,31,12,19.23888571075
Generator,2041,12,31,12,20.608
Generator,2042,12,31,12,15.10505205727
Generator,2043,12,31,12,6.74342259137
Generator,2044,12,31,12,23.78390695958
Generator,2045,12,31,12,33.04574343438
Generator,2046,12,31,12,44.6108000000001
Generator,2047,12,31,12,43.0362673208
Generator,2048,12,31,12,50.4634697789401
Generator,2049,12,31,12,54.4789982644401
Generator,2050,12,31,12,61.0236000000001
Generator,2051,12,31,12,25.2955401686
Generator,2052,12,31,12,26.542
Generator,2023,12,31,12,143.7612601685
Generator,2024,12,31,12,237.58334164645
Generator,2025,12,31,12,6.55530624292
Generator,2026,12,31,12,6.29
Generator,2027,12,31,12,24.82
Generator,2028,12,31,12,61.17682997818
Generator,2029,12,31,12,79.27170545062
Generator,2030,12,31,12,131.37766331996
Generator,2031,12,31,12,120.80550376892
Generator,2032,12,31,12,156.87945097429
Generator,2033,12,31,12,156.96506386131
Generator,2034,12,31,12,171.5512796863
Generator,2035,12,31,12,215.94707407418
Generator,2036,12,31,12,239.97685357954
Generator,2037,12,31,12,281.70829287156
Generator,2038,12,31,12,323.9185658135
Generator,2039,12,31,12,335.27201485606
Generator,2040,12,31,12,356.94682495003
Generator,2041,12,31,12,365.9083567312
Generator,2042,12,31,12,403.23223788162
Generator,2043,12,31,12,411.27066101095
Generator,2044,12,31,12,427.16624417657
Generator,2045,12,31,12,469.47807565914
Generator,2046,12,31,12,484.20856236902
Generator,2047,12,31,12,477.68684774606
Generator,2048,12,31,12,503.6090748125
Generator,2049,12,31,12,494.63506460773
Generator,2050,12,31,12,498.33948905513
Generator,2051,12,31,12,194.40938747537
Generator,2052,12,31,12,234.79518855692
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,5.28
Generator,2030,12,31,12,7.47744571128
Generator,2031,12,31,12,5.984
Generator,2032,12,31,12,8.03383069822
Generator,2033,12,31,12,7.20502568122
Generator,2034,12,31,12,6.57614257875
Generator,2035,12,31,12,7.216
Generator,2036,12,31,12,7.656
Generator,2037,12,31,12,7.216
Generator,2038,12,31,12,6.248
Generator,2039,12,31,12,6.424
Generator,2040,12,31,12,7.29666394611
Generator,2041,12,31,12,9.73139441633
Generator,2042,12,31,12,7.16967819875
Generator,2043,12,31,12,2.552
Generator,2044,12,31,12,2.64
Generator,2045,12,31,12,2.85369300915
Generator,2046,12,31,12,2.82117925219
Generator,2047,12,31,12,3.01075066572
Generator,2048,12,31,12,3.256
Generator,2049,12,31,12,6.2304
Generator,2050,12,31,12,10.63966835795
Generator,2051,12,31,12,9.94589059078
Generator,2052,12,31,12,11.352
Generator,2023,12,31,12,0.0
Generator,2024,12,31,12,0.0
Generator,2025,12,31,12,0.0
Generator,2026,12,31,12,0.0
Generator,2027,12,31,12,0.0
Generator,2028,12,31,12,0.0
Generator,2029,12,31,12,0.0
Generator,2030,12,31,12,0.0
Generator,2031,12,31,12,0.0
Generator,2032,12,31,12,0.0
Generator,2033,12,31,12,0.0
Generator,2034,12,31,12,0.0
Generator,2035,12,31,12,0.0
Generator,2036,12,31,12,0.0
Generator,2037,12,31,12,0.0
